"Brand,Model,QuickSlicksPart,SupertiresPart,Notes,Source"
"MR Slotcar,Corvette C1,CB29,1204,"
"MR Slotcar,Ferrari 333 SP,CB33,1402,"
"MR Slotcar,Ferrari 333 SP,CB42,1403,"
"MR Slotcar,Jaguar XJ-220,CB33,1402,"
"MR Slotcar,Jaguar XJ-220,CB42,1403,"
"MR Slotcar,Mazda 787B,CB33,1402,"
"MR Slotcar,Mazda 787B,CB42,1403,"
"MR Slotcar,McLaren F1 GTR,CB33,1402,"
"MR Slotcar,McLaren F1 GTR,CB42,1403,"
"MR Slotcar,Porsche 911 GT1 EVO,CB33,1402,"
"MR Slotcar,Porsche 911 GT1 EVO,CB42,1403,"
"MR Slotcar,Shadow DN4,CB44,1405,"
"MRRC,Chaparral,CB36,1405,"
"MRRC,Cheetah,CB36,2000,"
"MRRC,Cobra,CB36,2000,"
"MRRC,Ford GT Mk IV,CB36,2000,"
"MRRC,Jaguar MK1,CB36,2000,"
"MRRC,Kellison,CB36,2000,"
"MRRC,King Cobra,CB36,2000,"
"MRRC,Porsche 904 GTS,CB36,2000,"
"MRRC,Porsche 910,CB36,1700 2000,"
"MRRC,Porsche 911,CB36,2000,"
"MRRC,Sebring Chassis,CB36,2000,"
"Ninco,Acura LMP,NC02 NC03,1200 1201,"
"Ninco,Audi TT,NC02 NC03,1200 1201,"
"Ninco,Austin Healey,CB28,1204 1301,"
"Ninco,BMW M3 GTR,NC02 NC03,1200 1201,"
"Ninco,BMW V12,NC02 NC03,1200 1201,"
"Ninco,Chevrolet Corvette 56',CB28,1301,"
"Ninco,Chevrolet Corvette Callaway C12,NC02 NC03,1200 1201,"
"Ninco,Chevrolet Corvette Z06 GT3,NC02 NC03,1200 1201,"
"Ninco,Chevrolet Cruz,NC02 NC03,1200 1201,"
"Ninco,Classics (Exc. Cobra),CB28,1204 1301,"
"Ninco,F1,N/A,1202,"
"Ninco,Ferrari 166 MM Barchetta,CB28,1204 1301,"
"Ninco,Ferrari 250 Testarossa,CB28,1204 1301,"
"Ninco,Ferrari F360,NC02 NC03,1200 1201,"
"Ninco,Ford GT,NC02 NC03,1200 1201,"
"Ninco,Ford Mustang,NC02 NC03,1200 1201,"
"Ninco,Honda NSX,NC02 NC03,1200 1201,"
"Ninco,IRL,N/A,1202,"
"Ninco,Jaguar E-Type,CB28,1204 1301,"
"Ninco,Jaguar XK120,CB28,1204 1301,"
"Ninco,Karts,N/A,1203,"
"Ninco,Lamborghini Gallardo,NC02 NC03,1200 1201,"
"Ninco,Lamborghini Murcielago,NC02 NC03,1200 1201,"
"Ninco,Lexus SC430,NC02 NC03,1200 1201,"
"Ninco,Lightning Pro Race,CB57 CB58 CB59,1407 1408,"
"Ninco,Lotus Exige GT3,NC02 NC03,1200 1201,"
"Ninco,McLaren F1 GTR,NC02 NC03,1200 1201,"
"Ninco,Mercedes CLK,NC02 NC03,1200 1201,"
"Ninco,Mercedes DTM,NC02 NC03,1200 1201,"
"Ninco,Mini Cooper,N/A,1402,"
"Ninco,Mosler MT900,NC02 NC03,1200 1201,"
"Ninco,Mustang,NC02 NC03,1200 1201,"
"Ninco,Nissan 350Z,NC02 NC03,1200 1201,"
"Ninco,Porsche 356,CB28,1204 1301,"
"Ninco,Porsche 550 Spyder,CB28,1204 1301,"
"Ninco,Porsche 997,NC02 NC03,1200 1201,"
"Ninco,Porsche GT1,NC02 NC03,1200 1201,"
"Ninco,Pro-Race 15 Wheels (#80718),CB34,1400 1401 1402 1403 1404,"
"Ninco,Pro-Race Wheel (#80740),NC02,1200 1201,"
"Ninco,Rally,N/A,1402,"
"Ninco,Renault Megane,NC02 NC03,1200 1201,"
"Ninco,Toyota Supra,NC02 NC03,1200 1201,"
"NSR,NSR5001 16 x 8mm Wheels,CB32 CB33 CB34,1400 1401 1402 1403 1404,No Air Ride"
"NSR,NSR5002 16 x 8mm Wheels,CB32 CB33 CB34,1400 1401 1402 1403 1404,Air Ride"
"NSR,NSR5002 16 x 8mm Wheels,DF132 DF133 DF134,1400 1401 1402 1403 1404,No Air Ride"
"NSR,NSR5003 17 x 8mm Wheels,CB32 CB33 CB34,1400 1401 1402 1403 1404,No Air Ride"
"NSR,NSR5004 17 x 10mm Wheels,CB57 CB58 CB59,1407 1408,Air Ride"
"NSR,NSR5004 17 x 10mm Wheels,DF157 DF158 DF159,1407 1408,No Air Ride"
"NSR,NSR5005 14.5 x 12.2mm F1,CB71 CB72,1424 1425,"
"NSR,NSR5009 16.5 x 8mm Wheels,CB32 CB33 CB34,1400 1401 1402 1403 1404,No Air Ride"
"NSR,NSR5010 16.5 x 8mm Wheels,CB32 CB33 CB34,1400 1401 1402 1403 1404,Air Ride"
"NSR,NSR5010 16.5 x 8mm Wheels,DF132 DF133 DF134,2102 2104,No Air Ride"
"NSR,NSR5015 16 x 10mm Wheels,CB41 CB42 CB43 CB44,2102 2104,Air Ride; 1100CRS lower than CB43 CB44"
"NSR,NSR5015 16 x 10mm Wheels,DF157 DF158 DF159,1407 1408,Air Ride"
"NSR,NSR5016 16 x 10mm Wheels,CB41 CB42 CB43 CB44,1100CRS,Air Ride; 1100CRS lower than CB43 CB44"
"NSR,NSR5016 16 x 10mm Wheels,DF157 DF158 DF159,1407 1408 1409,No Air Ride"
"NSR,NSR5017 17 x 10mm Wheels,CB57 CB58 CB59,1408 1409 1410,"
"NSR,NSR5021 13 x 10mm Wheels,NR001,N/A,"
"NSR,Abarth 500 Assetto Corse,CB32,1402,"
"NSR,Abarth S2000,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Aston Martin Vantage GT3,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Audi R18 TDI LMP1,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Audi R8 LMS,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,BMW Z4 GTE,CB58 DF158,1408,"
"NSR,Chevrolet Corvette C6R,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Chevrolet Corvette C7R,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Chevrolet Corvette C8R,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,F1 (#NSR5005),CB71 CB72,1424 1425,"
"NSR,F1 Formula 22,NC03,1201 2112,"
"NSR,F1 Formula 86/89,NR001,1108,1108 is new tire 11/25"
"NSR,Ford GT40 Mk I,CB34,1403 1404,"
"NSR,Ford GT40 Mk II,CB34,1403 1404,"
"NSR,Ford GT40 Mk IV,CB34,1403 1404,"
"NSR,Ford P68,CB34 CB35,1403 1404,CB35 closest to stock OD"
"NSR,Lola T280/T290,CB34 DF134,1403 1404,"
"NSR,McLaren 720S,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Mercedes AMG GT3,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Mosler MT900R,CB43 DF159,1403 1404 1405,CB43 - Air Ride DF159 - No Air Ride"
"NSR,Porsche 908/3,CB35,1403 1404 1405,"
"NSR,Porsche 917/10K,CB44 (Air Ride) TS44,1403 1404 1405,"
"NSR,Porsche 917K,CB34,1403 1404 1405,"
"NSR,Porsche 997 GT3,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Porsche 997 Rally,CB58 DF158,1401,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Renault Clio Cup,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"NSR,Renault Clio R3 Rally,CB58 DF158,1408,CB58 - Air Ride DF158 - No Air Ride"
"Pioneer,Bullitt Mustang,CB28,1301,"
"Pioneer,Camaro (Race Liveries),PN150,1900,"
"Pioneer,Camaro (Street),CB28,1301,"
"Pioneer,Charger,CB29,1901,"
"Pioneer,Mustang (Bullitt),CB28,1301,"
"Pioneer,Mustang (Race Liveries),PN150,1900,"
"Pioneer,Mustang Notchback (TransAm),PN150,1900,"
"Pioneer,Legends,PN150,1900,"
"Policar,BRM P160,CB53,1425,"
"Policar,Ferrari 126,PC010,1423 1424 1425,"
"Policar,Ferrari 312 PB,CB53,1404 1405,"
"Policar,Ferrari 330 P4,CB35,1404 1405+D354+D359,"
"Policar,Ferrari 412P,CB35,1404 1405,"
"Policar,Ferrari F40,CB58,1408,Motor shaft length may need to be trimmed slightly"
"Policar,Lotus 72,CB53,1425,NOT 72D or 72E (see below)"
"Policar,Lotus 72D,FL06,N/A,"
"Policar,Lotus 72E,FL06,N/A,"
"Policar,March 701,CB53,1425,"
"Policar,Monoposto F1,PC010,1423 1424 1425,"
"Policar,Subaru BRZ,CB34,1404,"
"Policar,Subaru WRX,CB34,1404,"
"Policar,Toyota GT86,CB33,1403,"
"Proslot,Porsche GT2,CB57 CB58 CB59,1407 1408 1409,"
"Proslot,Toyota GT1,CB57 CB58 CB59,1407 1408 1409,"
"Revell,Jaguar E-Type,N/A,1700,"
"Revoslot,Alpha Romeo,RS145,1503,"
"Revoslot,BMW 2002,RS145,1503,"
"Revoslot,Corvette CSR,TS43,1502,TS44 if larger OD desired"
"Revoslot,Datsun 510,RS145,1503,"
"Revoslot,Ferrari 333 SP,TS43,1502,TS44 if larger OD desired"
"Revoslot,Ferrari F40,TS43,1502,TS44 if larger OD desired"
"Revoslot,Ford Escort Mk 1,RS145,1503,"
"Revoslot,Lister Storm,TS43,1502,TS44 if larger OD desired"
"Revoslot,Maxda RX-7,N/A,1504,"
"Revoslot,Marcos LM600 (RS0013 and RS75),RS75,1501,"
"Revoslot,Marcos LM600 (RS0032 and RS75),TS43,1502,TS44 if larger OD desired"
"Revoslot,McLaren F1 GTR,TS43,1501,TS44 if larger OD desired"
"Revoslot,Mercedes CLK,TS43,1502,TS44 if larger OD desired"
"Revoslot,Porsche 911 GT1,TS43,1502,TS44 if larger OD desired"
"Revoslot,Porsche 911 GT2 (RS0019 and RS75),RS75,1501,"
"Revoslot,Porsche 911 GT2 (RS0030 and RS75),TS43,1502,TS44 if larger OD desired"
"Revoslot,Porsche 934/5,N/A,1504,"
"Revoslot,Toyota GT-ONE,TS43,1502,TS44 if larger OD desired"
"Revoslot,Toyota Supra,TS43,1502,"
"Revoslot,Viper,TS43,1502,TS44 if larger OD desired"
"Riggen,Home Set Cars,N/A,V-100,"
"Scaleauto,1:24,SA01,ST4043,"
"Scaleauto,Acura NSX,CB58,1408,"
"Scaleauto,American 7R,CB58,1408,"
"Scaleauto,American 7R (1:24),SA01,ST4043,"
"Scaleauto,Audi LMS GT3,CB58,1408,"
"Scaleauto,Audi LMS GT3 (1:24),SA01,ST4043,"
"Scaleauto,BMW M1 Gr. 5,CB58,1408,"
"Scaleauto,BMW M3 GT2 (1:24),SA01,ST4043,"
"Scaleauto,BMW V12 LMR,CB58,1408,"
"Scaleauto,BMW Z4 GT3,CB58,1408,"
"Scaleauto,BMW Z4 GT3 (1:24),SA01,ST4043,"
"C8 Laviolette GT2R,CB58,1408,"
"Scaleauto,C8 Spyder GT2R,CB58,1408,"
"Scaleauto,Cadillac V-LMdh,CB33 CB34,1402 1403,"
"Scaleauto,Chevrolet Corvette C7R,CB58,1408,"
"Scaleauto,Chevrolet Corvette C7R (1:24),SA01,ST4043,"
"Scaleauto,Chevrolet Corvette C8R,CB58,1408,"
"Scaleauto,De Tomaso Pantera Gr. 3,CB58,1408,"
"Scaleauto,De Tomaso Pantera Gr. 4,CB58,1408,"
"Scaleauto,De Tomaso Pantera Gr. 5,CB58,1408,"
"Scaleauto,F1 (Formula 90-97),PC010,1423 1424 1425,"
"Scaleauto,Ford RS200,CB58,1408,"
"Scaleauto,Formula 90-97 (F1),CB22,N/A,"
"Scaleauto,Honda HSV-010 Super GT,CB58,1408,"
"Scaleauto,Jaguar XKR GT2 (1:24),SA01,ST4043,"
"Scaleauto,LB GT3 (1:24),SA01,ST4043,"
"Scaleauto,Mercedes SLS AMG GT3,CB58,1407 1408,"
"Scaleauto,Mercedes SLS AMG GT3 (1:24),SA01,ST4043,"
"Scaleauto,MG Metro 6R4,CB58,1408,"
"Scaleauto,Pantera Group 3,CB58,1408,"
"Scaleauto,Peugeot 9x8 LMH,CB33 CB34,1401 1402,"
"Scaleauto,Peugeot P208 T16,CB58,1408,"
"Scaleauto,Porsche 935-76 Gr. 5 (see note),CB58,1408,"
"Scaleauto,Porsche 935-77 Gr. 5 (see note),CB58,1408,"
"Scaleauto,Porsche 935-J Gr. 5 (see note),CB58,1408,"
"Scaleauto,Porsche 959,CB58,1408,"
"Scaleauto,Porsche 963,CB33 CB34,1401 1402,"
"Scaleauto,Porsche 991 RSR,CB58,1408,"
"Scaleauto,Porsche 991 RSR (1:24),SA01,ST4043,"
